image_id,embryo_id,snip_id,frame_index,area_px,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,mask_confidence,exported_mask_path,experiment_id,video_id,is_seed_frame,Height (um),Height (px),Width (um),Width (px),BF Channel,Objective,Time (s),Time Rel (s),height_um,height_px,width_um,width_px,bf_channel,objective,raw_time_s,relative_time_s,microscope,nd2_series_num,medium,genotype,chem_perturbation,start_age_hpf,embryos_per_well,temperature,well_qc_flag
20250612_30hpf_ctrl_atf6_H07_ch00_t0000,20250612_30hpf_ctrl_atf6_H07_e01,20250612_30hpf_ctrl_atf6_H07_e01_s0000,0,161683.0,0.3215277777777778,0.41023391812865495,0.7534722222222222,0.5230994152046784,0.85,20250612_30hpf_ctrl_atf6_H07_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H07,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835836.5225,1622.857177734375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835836.5225,1622.857177734375,,,,,,,,,
20250612_30hpf_ctrl_atf6_E11_ch00_t0000,20250612_30hpf_ctrl_atf6_E11_e01,20250612_30hpf_ctrl_atf6_E11_e01_s0000,0,223479.0,0.24722222222222223,0.5514619883040935,0.8048611111111111,0.6722222222222223,0.85,20250612_30hpf_ctrl_atf6_E11_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_E11,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836402.3834,1056.9962158203125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836402.3834,1056.9962158203125,,,,,,,,,
20250612_30hpf_ctrl_atf6_D10_ch00_t0000,20250612_30hpf_ctrl_atf6_D10_e01,20250612_30hpf_ctrl_atf6_D10_e01_s0000,0,250652.0,0.31875,0.5350877192982456,0.7715277777777778,0.8926900584795322,0.85,20250612_30hpf_ctrl_atf6_D10_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D10,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836765.9789,693.4007568359375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836765.9789,693.4007568359375,,,,,,,,,
20250612_30hpf_ctrl_atf6_A01_ch00_t0000,20250612_30hpf_ctrl_atf6_A01_e01,20250612_30hpf_ctrl_atf6_A01_e01_s0000,0,170051.0,0.2708333333333333,0.42953216374269004,0.5881944444444445,0.5733918128654971,0.85,20250612_30hpf_ctrl_atf6_A01_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A01,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837459.3796,0.0,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837459.3796,0.0,,,,,,,,,
20250612_30hpf_ctrl_atf6_B03_ch00_t0000,20250612_30hpf_ctrl_atf6_B03_e01,20250612_30hpf_ctrl_atf6_B03_e01_s0000,0,250165.0,0.375,0.38128654970760234,0.6847222222222222,0.7070175438596491,0.85,20250612_30hpf_ctrl_atf6_B03_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_B03,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837076.1191,383.260498046875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837076.1191,383.260498046875,,,,,,,,,
20250612_30hpf_ctrl_atf6_G05_ch00_t0000,20250612_30hpf_ctrl_atf6_G05_e01,20250612_30hpf_ctrl_atf6_G05_e01_s0000,0,236478.0,0.22152777777777777,0.28421052631578947,0.6451388888888889,0.5017543859649123,0.85,20250612_30hpf_ctrl_atf6_G05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G05,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836073.4628,1385.9168701171875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836073.4628,1385.9168701171875,,,,,,,,,
20250612_30hpf_ctrl_atf6_G04_ch00_t0000,20250612_30hpf_ctrl_atf6_G04_e01,20250612_30hpf_ctrl_atf6_G04_e01_s0000,0,228905.0,0.5229166666666667,0.2307017543859649,0.7638888888888888,0.6181286549707602,0.85,20250612_30hpf_ctrl_atf6_G04_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_G04,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836091.6927,1367.6868896484375,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836091.6927,1367.6868896484375,,,,,,,,,
20250612_30hpf_ctrl_atf6_H12_ch00_t0000,20250612_30hpf_ctrl_atf6_H12_e01,20250612_30hpf_ctrl_atf6_H12_e01_s0000,0,226271.0,0.5069444444444444,0.3684210526315789,0.8909722222222223,0.617251461988304,0.85,20250612_30hpf_ctrl_atf6_H12_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H12,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835927.7026,1531.677001953125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835927.7026,1531.677001953125,,,,,,,,,
20250612_30hpf_ctrl_atf6_A05_ch00_t0000,20250612_30hpf_ctrl_atf6_A05_e01,20250612_30hpf_ctrl_atf6_A05_e01_s0000,0,248046.0,0.3958333333333333,0.26374269005847956,0.6881944444444444,0.6134502923976608,0.85,20250612_30hpf_ctrl_atf6_A05_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A05,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837386.7695,72.610107421875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837386.7695,72.610107421875,,,,,,,,,
20250612_30hpf_ctrl_atf6_A11_ch00_t0000,20250612_30hpf_ctrl_atf6_A11_e01,20250612_30hpf_ctrl_atf6_A11_e01_s0000,0,236279.0,0.4583333333333333,0.5271929824561403,0.7333333333333333,0.8929824561403509,0.85,20250612_30hpf_ctrl_atf6_A11_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_A11,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837277.8394,181.540283203125,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451837277.8394,181.540283203125,,,,,,,,,
20250612_30hpf_ctrl_atf6_D03_ch00_t0000,20250612_30hpf_ctrl_atf6_D03_e01,20250612_30hpf_ctrl_atf6_D03_e01_s0000,0,208898.0,0.21736111111111112,0.5391812865497077,0.6027777777777777,0.8368421052631579,0.85,20250612_30hpf_ctrl_atf6_D03_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_D03,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836638.7388,820.640869140625,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451836638.7388,820.640869140625,,,,,,,,,
20250612_30hpf_ctrl_atf6_H01_ch00_t0000,20250612_30hpf_ctrl_atf6_H01_e01,20250612_30hpf_ctrl_atf6_H01_e01_s0000,0,162315.0,0.3368055555555556,0.2862573099415205,0.6618055555555555,0.4219298245614035,0.85,20250612_30hpf_ctrl_atf6_H01_ch00_t0000_masks_emnum_1.png,20250612_30hpf_ctrl_atf6,20250612_30hpf_ctrl_atf6_H01,True,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835727.4817,1731.89794921875,2717.581,1440,3623.441,1920,BrightField,PlanApo 4x 0.20/20.00mm :Default,-858451835727.4817,1731.89794921875,,,,,,,,,
