image_id,embryo_id,snip_id,frame_index,area_px,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,mask_confidence,exported_mask_path,experiment_id,video_id,is_seed_frame
20240418_F08_ch00_t0027,20240418_F08_e02,20240418_F08_e02_s0027,27,60587.0,0.5171311100959343,0.19415258108725444,0.6345363179534034,0.33759707629054364,0.85,20240418_F08_ch00_t0027_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0028,20240418_F08_e01,20240418_F08_e01_s0028,28,66426.0,0.5472818638647784,0.5235267245317496,0.6592051164915487,0.7003197807217908,0.85,20240418_F08_ch00_t0028_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0028,20240418_F08_e02,20240418_F08_e02_s0028,28,61305.0,0.5203289173138419,0.19506624029237093,0.6340794883508452,0.3394243947007766,0.85,20240418_F08_ch00_t0028_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0029,20240418_F08_e01,20240418_F08_e01_s0029,29,66045.0,0.5491091822750114,0.5221562357240749,0.6587482868889905,0.7012334399269072,0.85,20240418_F08_ch00_t0029_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0029,20240418_F08_e02,20240418_F08_e02_s0029,29,62035.0,0.5239835541343079,0.19141160347190497,0.6327089995431704,0.3412517131110096,0.85,20240418_F08_ch00_t0029_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0030,20240418_F08_e01,20240418_F08_e01_s0030,30,65547.0,0.5509365006852444,0.5207857469164002,0.6578346276838739,0.700776610324349,0.85,20240418_F08_ch00_t0030_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0030,20240418_F08_e02,20240418_F08_e02_s0030,30,61561.0,0.5235267245317496,0.19049794426678848,0.6331658291457286,0.33714024668798537,0.85,20240418_F08_ch00_t0030_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0031,20240418_F08_e01,20240418_F08_e01_s0031,31,65207.0,0.5518501598903609,0.5189584285061672,0.6573777980813157,0.7012334399269072,0.85,20240418_F08_ch00_t0031_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0031,20240418_F08_e02,20240418_F08_e02_s0031,31,61832.0,0.5226130653266332,0.19095477386934673,0.6331658291457286,0.33668341708542715,0.85,20240418_F08_ch00_t0031_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0032,20240418_F08_e01,20240418_F08_e01_s0032,32,65093.0,0.5513933302878027,0.5180447693010507,0.6564641388761991,0.7012334399269072,0.85,20240418_F08_ch00_t0032_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0032,20240418_F08_e02,20240418_F08_e02_s0032,32,61100.0,0.5212425765189584,0.19049794426678848,0.6322521699406122,0.3353129282777524,0.85,20240418_F08_ch00_t0032_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0033,20240418_F08_e01,20240418_F08_e01_s0033,33,64807.0,0.5518501598903609,0.5171311100959343,0.6555504796710827,0.7021470991320238,0.85,20240418_F08_ch00_t0033_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0033,20240418_F08_e02,20240418_F08_e02_s0033,33,60773.0,0.5207857469164002,0.19049794426678848,0.6322521699406122,0.3325719506624029,0.85,20240418_F08_ch00_t0033_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0034,20240418_F08_e01,20240418_F08_e01_s0034,34,64607.0,0.5518501598903609,0.5171311100959343,0.6550936500685245,0.702603928734582,0.85,20240418_F08_ch00_t0034_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0034,20240418_F08_e02,20240418_F08_e02_s0034,34,60782.0,0.5198720877112837,0.19095477386934673,0.629968021927821,0.33759707629054364,0.85,20240418_F08_ch00_t0034_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0035,20240418_F08_e01,20240418_F08_e01_s0035,35,64234.0,0.5518501598903609,0.5153037916857013,0.654179990863408,0.7021470991320238,0.85,20240418_F08_ch00_t0035_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0035,20240418_F08_e02,20240418_F08_e02_s0035,35,57456.0,0.5102786660575606,0.19141160347190497,0.6235724074920055,0.34719049794426676,0.85,20240418_F08_ch00_t0035_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0036,20240418_F08_e01,20240418_F08_e01_s0036,36,64135.0,0.5509365006852444,0.5153037916857013,0.6532663316582915,0.702603928734582,0.85,20240418_F08_ch00_t0036_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0036,20240418_F08_e02,20240418_F08_e02_s0036,36,46393.0,0.5417999086340795,0.19917770671539517,0.6276838739150297,0.35678391959798994,0.85,20240418_F08_ch00_t0036_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0037,20240418_F08_e01,20240418_F08_e01_s0037,37,63786.0,0.5495660118775697,0.5139333028780265,0.6528095020557332,0.7016902695294656,0.85,20240418_F08_ch00_t0037_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0037,20240418_F08_e02,20240418_F08_e02_s0037,37,47842.0,0.5367747830059388,0.19643672910004567,0.6231155778894473,0.3595248972133394,0.85,20240418_F08_ch00_t0037_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0038,20240418_F08_e01,20240418_F08_e01_s0038,38,64098.0,0.5472818638647784,0.5125628140703518,0.6514390132480585,0.7030607583371402,0.85,20240418_F08_ch00_t0038_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0038,20240418_F08_e02,20240418_F08_e02_s0038,38,56048.0,0.5417999086340795,0.18912745545911375,0.6368204659661946,0.3654636820465966,0.85,20240418_F08_ch00_t0038_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0039,20240418_F08_e01,20240418_F08_e01_s0039,39,64422.0,0.544540886249429,0.5070808588396528,0.6500685244403838,0.7021470991320238,0.85,20240418_F08_ch00_t0039_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0039,20240418_F08_e02,20240418_F08_e02_s0039,39,58052.0,0.5404294198264048,0.18821379625399726,0.6386477843764276,0.3654636820465966,0.85,20240418_F08_ch00_t0039_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0040,20240418_F08_e01,20240418_F08_e01_s0040,40,65139.0,0.5381452718136135,0.4988579259936044,0.6482412060301508,0.700776610324349,0.85,20240418_F08_ch00_t0040_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0040,20240418_F08_e02,20240418_F08_e02_s0040,40,59477.0,0.5417999086340795,0.18912745545911375,0.6386477843764276,0.3700319780721791,0.85,20240418_F08_ch00_t0040_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0041,20240418_F08_e01,20240418_F08_e01_s0041,41,66151.0,0.5312928277752398,0.4910918227501142,0.6432160804020101,0.7021470991320238,0.85,20240418_F08_ch00_t0041_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0041,20240418_F08_e02,20240418_F08_e02_s0041,41,58009.0,0.5422567382366378,0.18912745545911375,0.6381909547738693,0.3677478300593878,0.85,20240418_F08_ch00_t0041_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0042,20240418_F08_e01,20240418_F08_e01_s0042,42,66744.0,0.5290086797624486,0.4897213339424395,0.6445865692096848,0.7035175879396985,0.85,20240418_F08_ch00_t0042_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0042,20240418_F08_e02,20240418_F08_e02_s0042,42,53441.0,0.5472818638647784,0.19049794426678848,0.6363636363636364,0.3631795340338054,0.85,20240418_F08_ch00_t0042_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0043,20240418_F08_e01,20240418_F08_e01_s0043,43,67053.0,0.5285518501598904,0.490634993147556,0.6455002284148013,0.7058017359524897,0.85,20240418_F08_ch00_t0043_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0043,20240418_F08_e02,20240418_F08_e02_s0043,43,50003.0,0.5491091822750114,0.19049794426678848,0.6354499771585199,0.3595248972133394,0.85,20240418_F08_ch00_t0043_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0044,20240418_F08_e01,20240418_F08_e01_s0044,44,67774.0,0.5285518501598904,0.4915486523526725,0.645043398812243,0.7080858839652809,0.85,20240418_F08_ch00_t0044_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0044,20240418_F08_e02,20240418_F08_e02_s0044,44,47946.0,0.5500228414801279,0.19141160347190497,0.6349931475559616,0.5523069894929191,0.85,20240418_F08_ch00_t0044_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0045,20240418_F08_e01,20240418_F08_e01_s0045,45,68149.0,0.5280950205573322,0.49246231155778897,0.645043398812243,0.7099132023755139,0.85,20240418_F08_ch00_t0045_masks_emnum_2.png,20240418,20240418_F08,False
20240418_F08_ch00_t0045,20240418_F08_e02,20240418_F08_e02_s0045,45,46009.0,0.5504796710826861,0.19232526267702146,0.6345363179534034,0.5523069894929191,0.85,20240418_F08_ch00_t0045_masks_emnum_2.png,20240418,20240418_F08,False
20240418_D02_ch00_t0000,20240418_D02_e01,20240418_D02_e01_s0000,0,83428.0,0.1717679305619004,0.48835084513476473,0.29511192325262675,0.7729556875285518,0.85,20240418_D02_ch00_t0000_masks_emnum_2.png,20240418,20240418_D02,True
20240418_D02_ch00_t0000,20240418_D02_e02,20240418_D02_e02_s0000,0,83902.0,0.5102786660575606,0.353129282777524,0.6386477843764276,0.6546368204659662,0.85,20240418_D02_ch00_t0000_masks_emnum_2.png,20240418,20240418_D02,True
20240418_D02_ch00_t0001,20240418_D02_e01,20240418_D02_e01_s0001,1,83528.0,0.16857012334399268,0.4577432617633623,0.2891731384193696,0.7469164001827319,0.85,20240418_D02_ch00_t0001_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0001,20240418_D02_e02,20240418_D02_e02_s0001,1,84813.0,0.5162174508908177,0.349474645957058,0.6363636363636364,0.6528095020557332,0.85,20240418_D02_ch00_t0001_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0002,20240418_D02_e01,20240418_D02_e01_s0002,2,85139.0,0.16857012334399268,0.4403837368661489,0.2864321608040201,0.7368661489264504,0.85,20240418_D02_ch00_t0002_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0002,20240418_D02_e02,20240418_D02_e02_s0002,2,87414.0,0.5185015989036089,0.34673366834170855,0.6368204659661946,0.6537231612608497,0.85,20240418_D02_ch00_t0002_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0003,20240418_D02_e01,20240418_D02_e01_s0003,3,87345.0,0.1676564641388762,0.46048423937871175,0.2814070351758794,0.7679305619004112,0.85,20240418_D02_ch00_t0003_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0003,20240418_D02_e02,20240418_D02_e02_s0003,3,89880.0,0.5207857469164002,0.3430790315212426,0.6363636363636364,0.6537231612608497,0.85,20240418_D02_ch00_t0003_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0004,20240418_D02_e01,20240418_D02_e01_s0004,4,88408.0,0.1676564641388762,0.4568296025582458,0.27683873915029694,0.7729556875285518,0.85,20240418_D02_ch00_t0004_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0004,20240418_D02_e02,20240418_D02_e02_s0004,4,91810.0,0.5230698949291914,0.33988122430333484,0.6363636363636364,0.6573777980813157,0.85,20240418_D02_ch00_t0004_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0005,20240418_D02_e01,20240418_D02_e01_s0005,5,89761.0,0.16628597533120146,0.4394700776610324,0.273184102329831,0.7619917770671539,0.85,20240418_D02_ch00_t0005_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0005,20240418_D02_e02,20240418_D02_e02_s0005,5,93537.0,0.5253540429419826,0.33759707629054364,0.6363636363636364,0.6619460941068981,0.85,20240418_D02_ch00_t0005_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0006,20240418_D02_e01,20240418_D02_e01_s0006,6,91693.0,0.163544997715852,0.4111466423024212,0.26815897670169025,0.7391502969392416,0.85,20240418_D02_ch00_t0006_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0006,20240418_D02_e02,20240418_D02_e02_s0006,6,94951.0,0.5280950205573322,0.33485609867519417,0.6372772955687529,0.665600730927364,0.85,20240418_D02_ch00_t0006_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0007,20240418_D02_e01,20240418_D02_e01_s0007,7,89218.0,0.16034719049794427,0.4207400639561444,0.26084970306075833,0.754682503426222,0.85,20240418_D02_ch00_t0007_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0007,20240418_D02_e02,20240418_D02_e02_s0007,7,96356.0,0.5290086797624486,0.3334856098675194,0.6386477843764276,0.6697121973503883,0.85,20240418_D02_ch00_t0007_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0008,20240418_D02_e01,20240418_D02_e01_s0008,8,88896.0,0.1566925536774783,0.41845591594335313,0.25673823663773415,0.7560529922338968,0.85,20240418_D02_ch00_t0008_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0008,20240418_D02_e02,20240418_D02_e02_s0008,8,98060.0,0.5290086797624486,0.3316582914572864,0.6400182731841023,0.6747373229785291,0.85,20240418_D02_ch00_t0008_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0009,20240418_D02_e01,20240418_D02_e01_s0009,9,90160.0,0.15577889447236182,0.41662859753312015,0.2562814070351759,0.7597076290543627,0.85,20240418_D02_ch00_t0009_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0009,20240418_D02_e02,20240418_D02_e02_s0009,9,99933.0,0.5290086797624486,0.33074463225216993,0.6423024211968935,0.6788487894015532,0.85,20240418_D02_ch00_t0009_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0010,20240418_D02_e01,20240418_D02_e01_s0010,10,89200.0,0.16217450890817725,0.4193695751484696,0.27592507994518045,0.7670169026952947,0.85,20240418_D02_ch00_t0010_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0010,20240418_D02_e02,20240418_D02_e02_s0010,10,101337.0,0.5290086797624486,0.3293741434444952,0.6436729100045683,0.6829602558245774,0.85,20240418_D02_ch00_t0010_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0011,20240418_D02_e01,20240418_D02_e01_s0011,11,87889.0,0.1708542713567839,0.4093193238921882,0.26815897670169025,0.7651895842850617,0.85,20240418_D02_ch00_t0011_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0011,20240418_D02_e02,20240418_D02_e02_s0011,11,103142.0,0.5290086797624486,0.32800365463682046,0.645043398812243,0.6879853814527181,0.85,20240418_D02_ch00_t0011_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0012,20240418_D02_e01,20240418_D02_e01_s0012,12,87306.0,0.17816354499771586,0.4143444495203289,0.27501142074006396,0.7743261763362266,0.85,20240418_D02_ch00_t0012_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0012,20240418_D02_e02,20240418_D02_e02_s0012,12,104814.0,0.5290086797624486,0.32800365463682046,0.6459570580173595,0.6907263590680676,0.85,20240418_D02_ch00_t0012_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0013,20240418_D02_e01,20240418_D02_e01_s0013,13,88587.0,0.1795340338053906,0.4125171311100959,0.2745545911375057,0.7770671539515761,0.85,20240418_D02_ch00_t0013_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0013,20240418_D02_e02,20240418_D02_e02_s0013,13,106308.0,0.5290086797624486,0.32663316582914576,0.6464138876199178,0.6948378254910919,0.85,20240418_D02_ch00_t0013_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0014,20240418_D02_e01,20240418_D02_e01_s0014,14,88404.0,0.18227501142074007,0.4143444495203289,0.27729556875285516,0.7811786203746003,0.85,20240418_D02_ch00_t0014_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0014,20240418_D02_e02,20240418_D02_e02_s0014,14,108156.0,0.5290086797624486,0.32571950662402926,0.646870717222476,0.6984924623115578,0.85,20240418_D02_ch00_t0014_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0015,20240418_D02_e01,20240418_D02_e01_s0015,15,88226.0,0.18730013704888077,0.40657834627683875,0.2804933759707629,0.7788944723618091,0.85,20240418_D02_ch00_t0015_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0015,20240418_D02_e02,20240418_D02_e02_s0015,15,109635.0,0.5299223389675651,0.3248058474189127,0.6482412060301508,0.702603928734582,0.85,20240418_D02_ch00_t0015_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0016,20240418_D02_e01,20240418_D02_e01_s0016,16,89262.0,0.18730013704888077,0.40566468707172226,0.2800365463682047,0.7802649611694837,0.85,20240418_D02_ch00_t0016_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0016,20240418_D02_e02,20240418_D02_e02_s0016,16,111624.0,0.5290086797624486,0.323435358611238,0.6491548652352672,0.706258565555048,0.85,20240418_D02_ch00_t0016_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0017,20240418_D02_e01,20240418_D02_e01_s0017,17,90680.0,0.18684330744632252,0.405207857469164,0.2800365463682047,0.7816354499771585,0.85,20240418_D02_ch00_t0017_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0017,20240418_D02_e02,20240418_D02_e02_s0017,17,112538.0,0.5290086797624486,0.32297852900867974,0.6500685244403838,0.7089995431703975,0.85,20240418_D02_ch00_t0017_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0018,20240418_D02_e01,20240418_D02_e01_s0018,18,91346.0,0.18638647784376428,0.4047510278666058,0.2795797167656464,0.7816354499771585,0.85,20240418_D02_ch00_t0018_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0018,20240418_D02_e02,20240418_D02_e02_s0018,18,113830.0,0.5285518501598904,0.32206486980356325,0.650525354042942,0.7112836911831887,0.85,20240418_D02_ch00_t0018_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0019,20240418_D02_e01,20240418_D02_e01_s0019,19,91836.0,0.18638647784376428,0.4038373686614893,0.2795797167656464,0.7830059387848333,0.85,20240418_D02_ch00_t0019_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0019,20240418_D02_e02,20240418_D02_e02_s0019,19,114761.0,0.5299223389675651,0.32206486980356325,0.6514390132480585,0.7131110095934217,0.85,20240418_D02_ch00_t0019_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0020,20240418_D02_e01,20240418_D02_e01_s0020,20,92918.0,0.18592964824120603,0.403380539058931,0.2795797167656464,0.782549109182275,0.85,20240418_D02_ch00_t0020_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0020,20240418_D02_e02,20240418_D02_e02_s0020,20,115704.0,0.5290086797624486,0.32206486980356325,0.652352672453175,0.7158519872087711,0.85,20240418_D02_ch00_t0020_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0021,20240418_D02_e01,20240418_D02_e01_s0021,21,93964.0,0.18592964824120603,0.4024668798538145,0.2795797167656464,0.7820922795797167,0.85,20240418_D02_ch00_t0021_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0021,20240418_D02_e02,20240418_D02_e02_s0021,21,116677.0,0.5290086797624486,0.3225216994061215,0.6532663316582915,0.719506624029237,0.85,20240418_D02_ch00_t0021_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0022,20240418_D02_e01,20240418_D02_e01_s0022,22,94274.0,0.18547281863864779,0.4020100502512563,0.2795797167656464,0.7820922795797167,0.85,20240418_D02_ch00_t0022_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0022,20240418_D02_e02,20240418_D02_e02_s0022,22,117796.0,0.5290086797624486,0.32160804020100503,0.6546368204659662,0.7213339424394701,0.85,20240418_D02_ch00_t0022_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0023,20240418_D02_e01,20240418_D02_e01_s0023,23,96141.0,0.18547281863864779,0.40155322064869803,0.2804933759707629,0.7830059387848333,0.85,20240418_D02_ch00_t0023_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0023,20240418_D02_e02,20240418_D02_e02_s0023,23,119183.0,0.5290086797624486,0.32160804020100503,0.6546368204659662,0.7236180904522613,0.85,20240418_D02_ch00_t0023_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0024,20240418_D02_e01,20240418_D02_e01_s0024,24,96631.0,0.18501598903608954,0.40063956144358154,0.2809502055733212,0.782549109182275,0.85,20240418_D02_ch00_t0024_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0024,20240418_D02_e02,20240418_D02_e02_s0024,24,119607.0,0.5285518501598904,0.32115121059844676,0.6546368204659662,0.7245317496573778,0.85,20240418_D02_ch00_t0024_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0025,20240418_D02_e01,20240418_D02_e01_s0025,25,98402.0,0.18501598903608954,0.39972590223846505,0.2809502055733212,0.7830059387848333,0.85,20240418_D02_ch00_t0025_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0025,20240418_D02_e02,20240418_D02_e02_s0025,25,121233.0,0.5290086797624486,0.32069438099588854,0.6550936500685245,0.7268158976701691,0.85,20240418_D02_ch00_t0025_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0026,20240418_D02_e01,20240418_D02_e01_s0026,26,98871.0,0.1845591594335313,0.39926907263590683,0.2814070351758794,0.782549109182275,0.85,20240418_D02_ch00_t0026_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0026,20240418_D02_e02,20240418_D02_e02_s0026,26,122198.0,0.5294655093650068,0.32069438099588854,0.6550936500685245,0.7286432160804021,0.85,20240418_D02_ch00_t0026_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0027,20240418_D02_e01,20240418_D02_e01_s0027,27,100259.0,0.1845591594335313,0.39835541343079034,0.28277752398355416,0.7830059387848333,0.85,20240418_D02_ch00_t0027_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0027,20240418_D02_e02,20240418_D02_e02_s0027,27,123716.0,0.5294655093650068,0.32115121059844676,0.6550936500685245,0.7309273640931933,0.85,20240418_D02_ch00_t0027_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0028,20240418_D02_e01,20240418_D02_e01_s0028,28,100620.0,0.1845591594335313,0.39789858382823207,0.28277752398355416,0.7830059387848333,0.85,20240418_D02_ch00_t0028_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0028,20240418_D02_e02,20240418_D02_e02_s0028,28,124056.0,0.5290086797624486,0.32069438099588854,0.6550936500685245,0.732297852900868,0.85,20240418_D02_ch00_t0028_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0029,20240418_D02_e01,20240418_D02_e01_s0029,29,102191.0,0.1845591594335313,0.39789858382823207,0.2832343535861124,0.7830059387848333,0.85,20240418_D02_ch00_t0029_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0029,20240418_D02_e02,20240418_D02_e02_s0029,29,125955.0,0.5290086797624486,0.31978072179077205,0.6550936500685245,0.734125171311101,0.85,20240418_D02_ch00_t0029_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0030,20240418_D02_e01,20240418_D02_e01_s0030,30,103142.0,0.18410232983097305,0.39744175422567385,0.28369118318867065,0.7834627683873915,0.85,20240418_D02_ch00_t0030_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0030,20240418_D02_e02,20240418_D02_e02_s0030,30,126865.0,0.5290086797624486,0.31978072179077205,0.6550936500685245,0.7364093193238922,0.85,20240418_D02_ch00_t0030_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0031,20240418_D02_e01,20240418_D02_e01_s0031,31,103567.0,0.18410232983097305,0.3969849246231156,0.28369118318867065,0.7834627683873915,0.85,20240418_D02_ch00_t0031_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0031,20240418_D02_e02,20240418_D02_e02_s0031,31,128193.0,0.5290086797624486,0.3193238921882138,0.6550936500685245,0.737779808131567,0.85,20240418_D02_ch00_t0031_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0032,20240418_D02_e01,20240418_D02_e01_s0032,32,105708.0,0.18410232983097305,0.3960712654179991,0.28414801279122887,0.784376427592508,0.85,20240418_D02_ch00_t0032_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0032,20240418_D02_e02,20240418_D02_e02_s0032,32,129696.0,0.5290086797624486,0.3193238921882138,0.6555504796710827,0.7405207857469164,0.85,20240418_D02_ch00_t0032_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0033,20240418_D02_e01,20240418_D02_e01_s0033,33,106916.0,0.18410232983097305,0.3942439470077661,0.28506167199634536,0.7848332571950662,0.85,20240418_D02_ch00_t0033_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0033,20240418_D02_e02,20240418_D02_e02_s0033,33,129321.0,0.5290086797624486,0.3184102329830973,0.6550936500685245,0.7418912745545911,0.85,20240418_D02_ch00_t0033_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0034,20240418_D02_e01,20240418_D02_e01_s0034,34,108291.0,0.18410232983097305,0.3933302878026496,0.28688899040657834,0.7852900867976245,0.85,20240418_D02_ch00_t0034_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0034,20240418_D02_e02,20240418_D02_e02_s0034,34,130941.0,0.5290086797624486,0.31795340338053907,0.6555504796710827,0.7450890817724989,0.85,20240418_D02_ch00_t0034_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0035,20240418_D02_e01,20240418_D02_e01_s0035,35,108408.0,0.1836455002284148,0.3942439470077661,0.2864321608040201,0.7852900867976245,0.85,20240418_D02_ch00_t0035_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0035,20240418_D02_e02,20240418_D02_e02_s0035,35,131735.0,0.5290086797624486,0.31795340338053907,0.6555504796710827,0.7455459113750571,0.85,20240418_D02_ch00_t0035_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0036,20240418_D02_e01,20240418_D02_e01_s0036,36,110436.0,0.18318867062585656,0.39378711740520783,0.28688899040657834,0.7857469164001827,0.85,20240418_D02_ch00_t0036_masks_emnum_2.png,20240418,20240418_D02,False
20240418_D02_ch00_t0036,20240418_D02_e02,20240418_D02_e02_s0036,36,132481.0,0.5290086797624486,0.3184102329830973,0.6550936500685245,0.7469164001827319,0.85,20240418_D02_ch00_t0036_masks_emnum_2.png,20240418,20240418_D02,False
